interaction_id,user_id,hotel_id,interaction_type,timestamp,session_id
INT_03068,USER_809,HOTEL_253,book,2025-08-26 17:57:10,SESSION_01368
INT_03069,USER_723,HOTEL_074,view,2025-08-08 13:36:31,SESSION_01300
INT_03070,USER_799,HOTEL_279,view,2025-09-02 10:18:10,SESSION_01414
INT_03071,USER_659,HOTEL_321,click,2025-08-24 17:50:53,SESSION_01516
INT_03072,USER_130,HOTEL_350,click,2025-07-19 13:14:05,SESSION_01402
INT_03073,USER_156,HOTEL_294,book,2025-07-19 01:33:52,SESSION_00008
INT_03074,USER_985,HOTEL_095,search,2025-09-02 00:51:34,SESSION_01462
INT_03075,USER_624,HOTEL_033,view,2025-06-10 06:30:47,SESSION_00121
INT_03076,USER_036,HOTEL_087,book,2025-08-22 02:39:47,SESSION_00181
INT_03077,USER_648,HOTEL_198,click,2025-07-11 19:51:36,SESSION_00367
INT_03078,USER_640,HOTEL_217,view,2025-09-01 04:11:18,SESSION_01239
INT_03079,USER_842,HOTEL_483,view,2025-07-01 20:54:42,SESSION_00215
INT_03080,USER_879,HOTEL_298,view,2025-08-03 23:01:06,SESSION_00037
INT_03081,USER_037,HOTEL_135,favourite,2025-07-11 06:34:39,SESSION_01344
INT_03082,USER_727,HOTEL_244,view,2025-06-19 04:13:56,SESSION_01492
INT_03083,USER_806,HOTEL_241,click,2025-06-10 04:19:19,SESSION_01585
INT_03084,USER_380,HOTEL_472,view,2025-06-21 06:40:27,SESSION_00867
INT_03085,USER_440,HOTEL_120,click,2025-07-22 01:09:27,SESSION_01249
INT_03086,USER_833,HOTEL_288,book,2025-07-26 14:31:43,SESSION_01368
INT_03087,USER_293,HOTEL_092,click,2025-08-09 22:27:35,SESSION_00652
INT_03088,USER_537,HOTEL_089,book,2025-07-24 11:57:11,SESSION_01147
INT_03089,USER_232,HOTEL_071,click,2025-08-22 01:07:58,SESSION_01125
INT_03090,USER_726,HOTEL_254,favourite,2025-06-15 03:13:34,SESSION_00660
INT_03091,USER_095,HOTEL_044,book,2025-07-03 21:00:19,SESSION_00665
INT_03092,USER_008,HOTEL_094,book,2025-06-21 10:20:27,SESSION_00824
INT_03093,USER_274,HOTEL_441,favourite,2025-08-30 08:42:26,SESSION_00398
INT_03094,USER_740,HOTEL_341,view,2025-06-30 21:13:09,SESSION_00959
INT_03095,USER_208,HOTEL_426,book,2025-06-07 10:49:44,SESSION_01142
INT_03096,USER_455,HOTEL_352,view,2025-06-15 10:29:04,SESSION_00722
INT_03097,USER_294,HOTEL_037,view,2025-08-17 13:38:21,SESSION_00735
INT_03098,USER_359,HOTEL_091,book,2025-06-30 05:10:30,SESSION_01500
INT_03099,USER_236,HOTEL_068,favourite,2025-06-12 12:24:25,SESSION_01179
INT_03100,USER_422,HOTEL_261,book,2025-07-25 17:27:21,SESSION_01105
INT_03101,USER_378,HOTEL_168,click,2025-07-23 20:10:15,SESSION_00175
INT_03102,USER_222,HOTEL_424,view,2025-08-04 18:40:16,SESSION_00514
INT_03103,USER_510,HOTEL_227,click,2025-08-13 15:51:51,SESSION_01441
INT_03104,USER_546,HOTEL_103,favourite,2025-08-12 03:51:04,SESSION_00640
INT_03105,USER_781,HOTEL_244,view,2025-07-09 22:29:42,SESSION_00136
INT_03106,USER_720,HOTEL_367,view,2025-06-17 13:30:04,SESSION_01664
INT_03107,USER_539,HOTEL_488,view,2025-06-27 00:21:41,SESSION_01083
INT_03108,USER_842,HOTEL_092,view,2025-07-15 02:12:43,SESSION_01627
INT_03109,USER_516,HOTEL_137,view,2025-06-18 06:51:06,SESSION_01167
INT_03110,USER_180,HOTEL_134,search,2025-06-11 06:00:18,SESSION_00962
INT_03111,USER_717,HOTEL_248,view,2025-07-24 05:16:09,SESSION_00353
INT_03112,USER_830,HOTEL_048,view,2025-07-06 12:47:13,SESSION_00250
INT_03113,USER_383,HOTEL_056,book,2025-07-27 15:02:19,SESSION_01468
INT_03114,USER_237,HOTEL_405,view,2025-07-17 11:54:33,SESSION_00263
INT_03115,USER_413,HOTEL_485,click,2025-06-30 18:25:28,SESSION_00025
INT_03116,USER_964,HOTEL_206,click,2025-06-09 13:27:50,SESSION_00793
INT_03117,USER_451,HOTEL_422,view,2025-06-17 09:40:42,SESSION_00424
INT_03118,USER_026,HOTEL_022,click,2025-08-06 02:16:08,SESSION_00679
INT_03119,USER_944,HOTEL_005,book,2025-08-16 13:41:52,SESSION_00570
INT_03120,USER_676,HOTEL_323,click,2025-08-22 01:48:40,SESSION_01322
INT_03121,USER_954,HOTEL_399,view,2025-06-07 20:22:59,SESSION_01507
INT_03122,USER_664,HOTEL_416,view,2025-06-27 05:46:40,SESSION_01123
INT_03123,USER_028,HOTEL_314,view,2025-08-13 14:39:09,SESSION_00125
INT_03124,USER_777,HOTEL_040,view,2025-06-11 08:54:21,SESSION_01538
INT_03125,USER_538,HOTEL_268,book,2025-06-14 12:56:36,SESSION_01031
INT_03126,USER_968,HOTEL_297,view,2025-07-22 09:12:57,SESSION_00360
INT_03127,USER_730,HOTEL_442,view,2025-07-29 20:56:27,SESSION_01099
INT_03128,USER_743,HOTEL_479,book,2025-06-20 15:38:43,SESSION_00810
INT_03129,USER_604,HOTEL_047,book,2025-06-08 10:50:15,SESSION_01463
INT_03130,USER_309,HOTEL_057,search,2025-06-29 22:03:10,SESSION_01176
INT_03131,USER_790,HOTEL_218,book,2025-07-22 09:16:54,SESSION_01225
INT_03132,USER_791,HOTEL_243,search,2025-08-23 15:34:43,SESSION_00349
INT_03133,USER_867,HOTEL_287,view,2025-07-24 14:06:37,SESSION_00849
INT_03134,USER_497,HOTEL_170,click,2025-07-01 09:37:29,SESSION_00085
INT_03135,USER_985,HOTEL_395,view,2025-06-18 17:39:59,SESSION_01099
INT_03136,USER_548,HOTEL_097,search,2025-08-14 07:28:32,SESSION_00035
INT_03137,USER_162,HOTEL_215,view,2025-06-27 05:44:32,SESSION_01452
INT_03138,USER_985,HOTEL_254,view,2025-07-10 15:18:08,SESSION_00046
INT_03139,USER_565,HOTEL_173,view,2025-08-26 14:52:20,SESSION_00261
INT_03140,USER_231,HOTEL_289,click,2025-06-25 08:52:55,SESSION_00414
INT_03141,USER_128,HOTEL_299,view,2025-08-01 16:12:23,SESSION_00263
INT_03142,USER_706,HOTEL_315,view,2025-06-07 05:04:03,SESSION_01012
INT_03143,USER_646,HOTEL_055,click,2025-06-26 14:02:23,SESSION_01664
INT_03144,USER_637,HOTEL_203,view,2025-08-22 06:31:15,SESSION_01020
INT_03145,USER_445,HOTEL_321,click,2025-08-19 21:56:32,SESSION_01580
INT_03146,USER_929,HOTEL_095,view,2025-06-07 17:47:35,SESSION_00696
INT_03147,USER_618,HOTEL_286,view,2025-08-14 08:17:10,SESSION_00532
INT_03148,USER_970,HOTEL_482,view,2025-07-13 08:07:55,SESSION_00703
INT_03149,USER_143,HOTEL_176,view,2025-06-05 15:13:03,SESSION_01584
INT_03150,USER_346,HOTEL_146,book,2025-08-11 10:53:35,SESSION_00432
INT_03151,USER_978,HOTEL_303,view,2025-07-27 19:10:14,SESSION_01112
INT_03152,USER_624,HOTEL_081,search,2025-06-10 21:28:06,SESSION_00038
INT_03153,USER_036,HOTEL_481,book,2025-06-06 09:57:53,SESSION_00035
INT_03154,USER_378,HOTEL_087,view,2025-06-11 05:20:15,SESSION_01046
INT_03155,USER_912,HOTEL_429,favourite,2025-08-05 02:08:49,SESSION_00201
INT_03156,USER_200,HOTEL_478,view,2025-06-16 00:05:55,SESSION_00966
INT_03157,USER_976,HOTEL_390,favourite,2025-08-22 16:16:42,SESSION_00440
INT_03158,USER_478,HOTEL_380,favourite,2025-08-22 06:25:47,SESSION_01016
INT_03159,USER_167,HOTEL_405,click,2025-06-28 10:43:19,SESSION_01257
INT_03160,USER_054,HOTEL_489,view,2025-06-15 04:43:55,SESSION_00155
INT_03161,USER_291,HOTEL_087,click,2025-07-07 20:33:31,SESSION_01441
INT_03162,USER_667,HOTEL_343,click,2025-06-29 12:56:27,SESSION_01546
INT_03163,USER_151,HOTEL_180,click,2025-08-02 16:17:46,SESSION_00043
INT_03164,USER_089,HOTEL_088,view,2025-08-10 21:00:37,SESSION_00471
INT_03165,USER_826,HOTEL_099,view,2025-06-13 17:25:47,SESSION_01342
INT_03166,USER_347,HOTEL_022,view,2025-06-09 20:22:56,SESSION_01640
INT_03167,USER_768,HOTEL_181,search,2025-07-28 11:03:14,SESSION_00545
INT_03168,USER_123,HOTEL_419,view,2025-08-11 11:32:17,SESSION_00192
INT_03169,USER_675,HOTEL_109,favourite,2025-08-17 12:10:05,SESSION_00171
INT_03170,USER_401,HOTEL_450,view,2025-06-20 19:49:43,SESSION_00322
INT_03171,USER_822,HOTEL_354,click,2025-07-08 08:54:32,SESSION_01379
INT_03172,USER_846,HOTEL_063,view,2025-07-19 22:15:51,SESSION_00640
INT_03173,USER_869,HOTEL_490,click,2025-08-25 16:08:55,SESSION_00085
INT_03174,USER_079,HOTEL_318,book,2025-08-22 18:20:52,SESSION_00958
INT_03175,USER_443,HOTEL_275,view,2025-06-16 11:27:32,SESSION_00153
INT_03176,USER_423,HOTEL_131,view,2025-07-26 10:40:23,SESSION_01239
INT_03177,USER_740,HOTEL_141,book,2025-08-26 08:29:38,SESSION_00361
INT_03178,USER_154,HOTEL_253,click,2025-06-07 23:28:13,SESSION_01641
INT_03179,USER_062,HOTEL_071,book,2025-07-02 04:08:49,SESSION_00382
INT_03180,USER_360,HOTEL_070,favourite,2025-06-08 16:46:37,SESSION_00800
INT_03181,USER_429,HOTEL_497,click,2025-06-11 21:23:48,SESSION_00308
INT_03182,USER_923,HOTEL_186,book,2025-08-27 01:01:08,SESSION_01038
INT_03183,USER_601,HOTEL_452,view,2025-06-08 02:39:26,SESSION_01381
INT_03184,USER_720,HOTEL_004,book,2025-06-18 15:03:45,SESSION_00207
INT_03185,USER_536,HOTEL_477,view,2025-08-04 05:49:23,SESSION_01091
INT_03186,USER_120,HOTEL_364,click,2025-08-02 18:27:05,SESSION_00344
INT_03187,USER_465,HOTEL_052,book,2025-07-18 07:42:57,SESSION_01357
INT_03188,USER_898,HOTEL_289,view,2025-07-02 08:52:02,SESSION_01054
INT_03189,USER_036,HOTEL_021,favourite,2025-06-10 03:45:37,SESSION_01406
INT_03190,USER_930,HOTEL_132,view,2025-07-05 17:41:09,SESSION_00474
INT_03191,USER_373,HOTEL_471,click,2025-07-07 05:50:53,SESSION_01196
INT_03192,USER_259,HOTEL_488,search,2025-08-14 21:48:29,SESSION_00228
INT_03193,USER_171,HOTEL_195,click,2025-06-17 10:30:50,SESSION_00201
INT_03194,USER_276,HOTEL_232,click,2025-07-03 06:52:43,SESSION_01581
INT_03195,USER_781,HOTEL_175,click,2025-07-31 14:06:09,SESSION_00431
INT_03196,USER_642,HOTEL_029,view,2025-07-13 09:05:31,SESSION_00544
INT_03197,USER_952,HOTEL_144,view,2025-08-26 15:12:57,SESSION_00352
INT_03198,USER_772,HOTEL_240,click,2025-07-08 22:31:58,SESSION_01177
INT_03199,USER_012,HOTEL_032,book,2025-07-11 07:24:41,SESSION_00665
INT_03200,USER_724,HOTEL_419,search,2025-06-11 12:13:34,SESSION_00534
INT_03201,USER_071,HOTEL_159,favourite,2025-06-12 02:46:38,SESSION_00388
INT_03202,USER_917,HOTEL_088,view,2025-08-01 01:30:21,SESSION_00371
INT_03203,USER_095,HOTEL_241,book,2025-06-10 22:57:57,SESSION_00826
INT_03204,USER_749,HOTEL_284,click,2025-06-18 18:43:44,SESSION_00849
INT_03205,USER_156,HOTEL_402,view,2025-08-19 12:09:53,SESSION_00199
INT_03206,USER_182,HOTEL_454,search,2025-09-02 12:47:16,SESSION_00159
INT_03207,USER_648,HOTEL_480,view,2025-08-03 10:16:11,SESSION_00107
INT_03208,USER_605,HOTEL_072,view,2025-06-15 06:19:10,SESSION_01413
INT_03209,USER_080,HOTEL_434,view,2025-08-18 03:18:41,SESSION_00678
INT_03210,USER_872,HOTEL_235,favourite,2025-08-25 01:29:37,SESSION_00978
INT_03211,USER_866,HOTEL_385,book,2025-08-13 07:28:05,SESSION_01230
INT_03212,USER_795,HOTEL_385,click,2025-06-21 14:47:40,SESSION_00375
INT_03213,USER_622,HOTEL_223,view,2025-08-23 14:26:45,SESSION_01563
INT_03214,USER_219,HOTEL_304,view,2025-09-02 06:51:24,SESSION_01412
INT_03215,USER_323,HOTEL_279,view,2025-06-17 06:27:01,SESSION_01506
INT_03216,USER_244,HOTEL_062,view,2025-07-09 04:24:28,SESSION_00095
INT_03217,USER_458,HOTEL_246,view,2025-08-02 19:18:28,SESSION_01382
INT_03218,USER_771,HOTEL_220,view,2025-07-23 14:28:58,SESSION_01543
INT_03219,USER_217,HOTEL_175,book,2025-06-29 12:46:24,SESSION_01465
INT_03220,USER_365,HOTEL_252,click,2025-07-25 23:27:34,SESSION_00133
INT_03221,USER_238,HOTEL_010,click,2025-08-30 17:24:51,SESSION_01082
INT_03222,USER_182,HOTEL_246,book,2025-07-14 17:54:37,SESSION_01106
INT_03223,USER_127,HOTEL_094,view,2025-07-24 06:24:08,SESSION_00181
INT_03224,USER_554,HOTEL_356,click,2025-08-05 00:37:36,SESSION_00489
INT_03225,USER_496,HOTEL_062,click,2025-08-25 12:13:20,SESSION_00455
INT_03226,USER_960,HOTEL_093,search,2025-08-19 13:26:51,SESSION_00818
INT_03227,USER_770,HOTEL_481,favourite,2025-08-05 16:56:18,SESSION_00118
INT_03228,USER_739,HOTEL_107,click,2025-06-25 06:47:34,SESSION_00188
INT_03229,USER_979,HOTEL_219,click,2025-06-05 10:09:23,SESSION_00921
INT_03230,USER_584,HOTEL_275,search,2025-08-11 00:18:41,SESSION_00919
INT_03231,USER_233,HOTEL_035,click,2025-08-29 08:28:43,SESSION_01508
INT_03232,USER_607,HOTEL_004,favourite,2025-06-24 06:44:07,SESSION_00187
INT_03233,USER_528,HOTEL_410,favourite,2025-07-19 23:29:39,SESSION_01078
INT_03234,USER_757,HOTEL_172,view,2025-07-25 04:41:43,SESSION_00970
INT_03235,USER_656,HOTEL_338,click,2025-06-25 08:19:26,SESSION_01497
INT_03236,USER_892,HOTEL_192,book,2025-07-12 11:21:54,SESSION_00007
INT_03237,USER_386,HOTEL_375,view,2025-07-10 18:34:38,SESSION_01103
INT_03238,USER_082,HOTEL_355,view,2025-08-29 00:49:31,SESSION_01036
INT_03239,USER_712,HOTEL_437,click,2025-06-27 17:53:04,SESSION_01661
INT_03240,USER_611,HOTEL_445,view,2025-08-24 03:48:25,SESSION_00324
INT_03241,USER_292,HOTEL_151,view,2025-08-13 06:30:53,SESSION_00420
INT_03242,USER_548,HOTEL_347,search,2025-08-15 14:48:51,SESSION_00693
INT_03243,USER_136,HOTEL_393,click,2025-07-06 08:03:26,SESSION_00890
INT_03244,USER_582,HOTEL_336,click,2025-07-22 07:18:53,SESSION_01471
INT_03245,USER_254,HOTEL_360,view,2025-08-19 07:24:49,SESSION_00520
INT_03246,USER_965,HOTEL_039,favourite,2025-07-21 16:09:00,SESSION_00223
INT_03247,USER_600,HOTEL_344,click,2025-08-12 08:56:19,SESSION_00654
INT_03248,USER_534,HOTEL_151,view,2025-08-10 05:47:19,SESSION_01369
INT_03249,USER_520,HOTEL_134,click,2025-07-30 04:06:12,SESSION_00912
INT_03250,USER_073,HOTEL_313,view,2025-07-09 11:45:01,SESSION_00048
INT_03251,USER_556,HOTEL_179,view,2025-07-13 14:20:06,SESSION_00505
INT_03252,USER_050,HOTEL_018,search,2025-07-01 12:59:13,SESSION_00817
INT_03253,USER_055,HOTEL_100,search,2025-08-29 00:37:11,SESSION_01322
INT_03254,USER_755,HOTEL_335,click,2025-08-08 05:54:26,SESSION_00545
INT_03255,USER_234,HOTEL_341,favourite,2025-08-28 13:06:04,SESSION_01228
INT_03256,USER_638,HOTEL_180,view,2025-07-08 17:22:37,SESSION_01225
INT_03257,USER_996,HOTEL_325,search,2025-07-04 18:52:23,SESSION_00281
INT_03258,USER_824,HOTEL_007,favourite,2025-06-25 08:27:58,SESSION_00066
INT_03259,USER_820,HOTEL_135,book,2025-07-14 19:07:07,SESSION_01106
INT_03260,USER_162,HOTEL_448,view,2025-06-12 08:55:24,SESSION_01332
INT_03261,USER_299,HOTEL_308,view,2025-08-31 01:16:47,SESSION_00495
INT_03262,USER_182,HOTEL_308,click,2025-06-17 11:02:15,SESSION_00686
INT_03263,USER_743,HOTEL_103,view,2025-07-17 13:23:31,SESSION_00630
INT_03264,USER_564,HOTEL_384,search,2025-08-07 03:56:02,SESSION_00237
INT_03265,USER_360,HOTEL_317,book,2025-08-04 15:36:15,SESSION_00218
INT_03266,USER_170,HOTEL_489,search,2025-06-30 01:10:30,SESSION_01373
INT_03267,USER_678,HOTEL_164,favourite,2025-08-22 17:26:49,SESSION_00653
INT_03268,USER_405,HOTEL_052,view,2025-07-09 09:42:16,SESSION_01427
INT_03269,USER_721,HOTEL_171,book,2025-07-03 18:16:06,SESSION_01515
INT_03270,USER_063,HOTEL_311,click,2025-06-12 06:26:00,SESSION_00485
INT_03271,USER_433,HOTEL_100,book,2025-08-12 04:21:09,SESSION_00644
INT_03272,USER_138,HOTEL_326,favourite,2025-06-08 14:47:48,SESSION_00974
INT_03273,USER_147,HOTEL_043,view,2025-08-14 15:28:23,SESSION_00982
INT_03274,USER_140,HOTEL_363,click,2025-06-10 00:33:07,SESSION_01663
INT_03275,USER_262,HOTEL_478,view,2025-07-21 09:43:18,SESSION_00769
INT_03276,USER_518,HOTEL_178,favourite,2025-07-04 23:24:46,SESSION_00912
INT_03277,USER_625,HOTEL_213,book,2025-06-18 18:36:07,SESSION_01472
INT_03278,USER_830,HOTEL_045,search,2025-08-17 06:15:10,SESSION_01102
INT_03279,USER_024,HOTEL_279,view,2025-08-19 03:06:04,SESSION_01537
INT_03280,USER_005,HOTEL_133,click,2025-06-10 01:36:43,SESSION_00839
INT_03281,USER_438,HOTEL_212,view,2025-09-01 20:32:18,SESSION_00676
INT_03282,USER_028,HOTEL_439,click,2025-06-05 19:42:56,SESSION_00849
INT_03283,USER_572,HOTEL_155,search,2025-08-19 01:00:36,SESSION_00317
INT_03284,USER_580,HOTEL_362,view,2025-07-21 01:35:13,SESSION_01489
INT_03285,USER_337,HOTEL_387,book,2025-08-24 19:24:22,SESSION_01214
INT_03286,USER_431,HOTEL_175,click,2025-07-08 22:12:02,SESSION_01516
INT_03287,USER_254,HOTEL_106,view,2025-08-04 04:25:42,SESSION_01115
INT_03288,USER_965,HOTEL_406,book,2025-06-16 23:34:32,SESSION_00459
INT_03289,USER_723,HOTEL_090,book,2025-07-17 17:45:53,SESSION_00969
INT_03290,USER_917,HOTEL_361,view,2025-07-19 15:01:30,SESSION_01555
INT_03291,USER_953,HOTEL_276,click,2025-06-12 11:27:03,SESSION_01634
INT_03292,USER_110,HOTEL_450,click,2025-07-24 00:15:24,SESSION_01384
INT_03293,USER_846,HOTEL_261,view,2025-07-01 13:24:41,SESSION_00754
INT_03294,USER_867,HOTEL_238,view,2025-07-14 16:44:41,SESSION_01265
INT_03295,USER_737,HOTEL_387,book,2025-08-13 21:08:19,SESSION_00680
INT_03296,USER_276,HOTEL_213,view,2025-06-29 12:38:58,SESSION_00302
INT_03297,USER_106,HOTEL_188,view,2025-06-19 08:15:07,SESSION_01358
INT_03298,USER_942,HOTEL_042,search,2025-07-31 07:13:32,SESSION_00171
INT_03299,USER_273,HOTEL_238,click,2025-06-28 18:14:33,SESSION_00733
INT_03300,USER_285,HOTEL_248,click,2025-07-10 09:34:55,SESSION_01052
INT_03301,USER_427,HOTEL_405,view,2025-07-09 15:38:47,SESSION_00420
INT_03302,USER_931,HOTEL_366,click,2025-07-12 03:12:42,SESSION_00483
INT_03303,USER_740,HOTEL_441,click,2025-06-25 15:00:29,SESSION_00349
INT_03304,USER_416,HOTEL_164,view,2025-08-25 02:27:08,SESSION_00682
INT_03305,USER_599,HOTEL_210,book,2025-08-11 01:11:13,SESSION_00927
INT_03306,USER_731,HOTEL_326,view,2025-06-21 17:07:32,SESSION_00247
INT_03307,USER_099,HOTEL_440,book,2025-06-19 14:27:54,SESSION_00053
INT_03308,USER_574,HOTEL_490,view,2025-06-12 05:36:07,SESSION_00160
INT_03309,USER_549,HOTEL_254,click,2025-08-24 17:07:03,SESSION_00893
INT_03310,USER_102,HOTEL_104,book,2025-08-20 06:17:27,SESSION_01182
INT_03311,USER_483,HOTEL_343,click,2025-07-15 19:38:41,SESSION_00652
INT_03312,USER_919,HOTEL_256,view,2025-08-30 18:50:04,SESSION_00939
INT_03313,USER_256,HOTEL_171,search,2025-07-22 02:14:49,SESSION_00421
INT_03314,USER_300,HOTEL_422,click,2025-06-06 02:39:06,SESSION_00993
INT_03315,USER_103,HOTEL_139,book,2025-07-11 11:58:51,SESSION_00199
INT_03316,USER_935,HOTEL_125,view,2025-08-03 06:50:26,SESSION_00826
INT_03317,USER_099,HOTEL_237,click,2025-07-10 11:49:24,SESSION_00308
INT_03318,USER_802,HOTEL_090,click,2025-07-20 23:37:27,SESSION_01073
INT_03319,USER_553,HOTEL_426,click,2025-08-26 19:16:43,SESSION_00702
INT_03320,USER_737,HOTEL_382,favourite,2025-07-28 19:46:21,SESSION_01435
INT_03321,USER_803,HOTEL_435,view,2025-07-06 03:03:43,SESSION_00127
INT_03322,USER_875,HOTEL_477,search,2025-07-08 19:26:56,SESSION_01463
INT_03323,USER_570,HOTEL_484,favourite,2025-07-04 10:18:50,SESSION_00241
INT_03324,USER_277,HOTEL_315,search,2025-06-25 09:42:03,SESSION_00819
INT_03325,USER_441,HOTEL_434,view,2025-09-02 04:34:19,SESSION_00378
INT_03326,USER_217,HOTEL_302,view,2025-07-04 08:28:19,SESSION_01534
INT_03327,USER_645,HOTEL_412,view,2025-06-22 01:48:50,SESSION_00534
INT_03328,USER_538,HOTEL_318,click,2025-08-17 14:38:21,SESSION_01257
INT_03329,USER_652,HOTEL_477,search,2025-06-13 21:52:39,SESSION_00427
INT_03330,USER_259,HOTEL_101,view,2025-08-17 23:39:38,SESSION_00224
INT_03331,USER_314,HOTEL_416,click,2025-07-28 21:50:57,SESSION_01094
INT_03332,USER_147,HOTEL_222,search,2025-08-20 13:27:01,SESSION_00447
INT_03333,USER_173,HOTEL_335,view,2025-07-17 09:15:25,SESSION_00064
INT_03334,USER_087,HOTEL_218,favourite,2025-06-09 19:33:51,SESSION_01465
INT_03335,USER_686,HOTEL_174,book,2025-08-17 19:33:01,SESSION_01511
INT_03336,USER_047,HOTEL_083,book,2025-07-07 14:38:27,SESSION_00234
INT_03337,USER_936,HOTEL_202,search,2025-07-16 11:33:06,SESSION_00183
INT_03338,USER_825,HOTEL_058,view,2025-08-16 06:43:54,SESSION_00350
INT_03339,USER_978,HOTEL_326,click,2025-06-30 09:16:18,SESSION_00689
INT_03340,USER_246,HOTEL_407,favourite,2025-06-30 15:39:42,SESSION_00035
INT_03341,USER_588,HOTEL_260,click,2025-06-09 20:53:17,SESSION_01112
INT_03342,USER_329,HOTEL_460,click,2025-08-11 09:17:42,SESSION_00959
INT_03343,USER_693,HOTEL_242,click,2025-07-12 13:30:27,SESSION_01337
INT_03344,USER_889,HOTEL_405,book,2025-06-26 19:38:44,SESSION_01226
INT_03345,USER_488,HOTEL_186,view,2025-06-26 10:49:56,SESSION_00169
INT_03346,USER_828,HOTEL_173,view,2025-08-26 01:50:23,SESSION_00066
INT_03347,USER_779,HOTEL_340,view,2025-07-01 05:26:08,SESSION_00996
INT_03348,USER_507,HOTEL_417,search,2025-07-24 12:43:09,SESSION_00110
INT_03349,USER_696,HOTEL_278,view,2025-07-31 01:33:02,SESSION_00465
INT_03350,USER_427,HOTEL_283,book,2025-07-18 01:55:38,SESSION_00468
INT_03351,USER_437,HOTEL_224,favourite,2025-06-15 01:59:41,SESSION_00918
INT_03352,USER_222,HOTEL_021,favourite,2025-06-20 20:27:17,SESSION_01237
INT_03353,USER_453,HOTEL_351,view,2025-06-13 11:59:50,SESSION_01251
INT_03354,USER_561,HOTEL_303,favourite,2025-07-15 20:36:01,SESSION_00098
INT_03355,USER_529,HOTEL_215,click,2025-06-27 05:09:11,SESSION_00267
INT_03356,USER_888,HOTEL_401,search,2025-08-08 13:15:04,SESSION_01208
INT_03357,USER_674,HOTEL_486,book,2025-07-24 23:04:01,SESSION_00229
INT_03358,USER_763,HOTEL_163,click,2025-08-20 15:48:18,SESSION_00004
INT_03359,USER_328,HOTEL_168,favourite,2025-07-26 07:02:48,SESSION_00966
INT_03360,USER_133,HOTEL_398,favourite,2025-07-01 11:39:00,SESSION_00482
INT_03361,USER_377,HOTEL_171,search,2025-06-21 20:30:08,SESSION_00788
INT_03362,USER_940,HOTEL_092,book,2025-06-09 04:34:02,SESSION_01167
INT_03363,USER_749,HOTEL_081,search,2025-06-25 21:02:14,SESSION_01394
INT_03364,USER_325,HOTEL_298,view,2025-07-24 03:03:46,SESSION_00475
INT_03365,USER_978,HOTEL_401,view,2025-06-14 06:26:42,SESSION_01630
INT_03366,USER_778,HOTEL_183,view,2025-08-24 13:59:08,SESSION_00184
INT_03367,USER_716,HOTEL_475,click,2025-08-24 18:01:26,SESSION_00740
INT_03368,USER_945,HOTEL_295,view,2025-08-05 21:53:05,SESSION_01449
INT_03369,USER_353,HOTEL_440,book,2025-07-29 00:08:30,SESSION_00386
INT_03370,USER_471,HOTEL_473,book,2025-06-15 05:09:17,SESSION_00898
INT_03371,USER_297,HOTEL_234,search,2025-08-01 23:08:14,SESSION_00305
INT_03372,USER_153,HOTEL_354,click,2025-08-06 00:14:29,SESSION_01234
INT_03373,USER_100,HOTEL_227,view,2025-06-29 09:13:55,SESSION_01051
INT_03374,USER_656,HOTEL_300,book,2025-08-26 10:19:09,SESSION_01504
INT_03375,USER_807,HOTEL_171,view,2025-08-11 08:28:05,SESSION_00312
INT_03376,USER_359,HOTEL_303,click,2025-08-27 19:08:43,SESSION_00588
INT_03377,USER_973,HOTEL_450,click,2025-06-09 00:04:29,SESSION_00550
INT_03378,USER_253,HOTEL_350,view,2025-08-08 04:58:58,SESSION_01182
INT_03379,USER_009,HOTEL_306,view,2025-06-25 22:08:18,SESSION_00662
INT_03380,USER_573,HOTEL_481,book,2025-08-08 07:20:01,SESSION_00846
